"type","date","ticker","close","previous_close","percentage_close","vol","av20d","percentage_vol"
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ECPG",50.255,49.97,0.00570342205323,287704.0,133355.9,1.157414857535
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","RELX",49.12,48.85,0.00552712384851,1476441.0,529803.8000000005,1.786769366320
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NJNK",20.15,20.04,0.00548902195608,1490.0,313.6,3.751275510204
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PCG_H",16.69,16.6,0.00542168674698,10320.0,1292.2,6.986379817365
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NEE_S",50.0,49.75,0.00502512562814,404505.0,184587.05,1.191405085026
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NWFL",26.14,26.01,0.00499807766243,23409.0,10392.89999999993,1.252403082873
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","INCE",57.69,57.405,0.00496472432714,29690.0,5659.050000000012,4.246463629054
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ARE",102.11,101.63,0.00472301485781,2659197.0,1288932.699999997,1.063099958593
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AMZZ",39.42,39.24,0.00458715596330,343649.0,110362.25,2.113827418342
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","COWS",30.37,30.24,0.00429894179894,316772.0,22180.0,13.281875563570
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CIA",4.71,4.69,0.00426439232409,266021.0,112503.6,1.364555445336
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AGS",11.99,11.94,0.00418760469011,851312.0,287580.0,1.960261492454
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MUI",12.17,12.12,0.00412541254125,746439.0,372082.89999999944,1.006109391213
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","VCICU",10.16,10.12,0.00395256916996,3973.0,1554.5,1.555805725313
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IPXXU",13.0,12.95,0.00386100386100,14010.0,4789.95,1.924873954842
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CHSN",0.655,0.6525,0.00383141762452,8883257.0,3566970.95,1.490420338298
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BEPJ",25.01,24.92,0.00361155698234,37780.0,15103.55,1.501398677794
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GIC",25.4,25.31,0.00355590675622,339788.0,117845.69999999917,1.883329642065
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MSBI",20.07,20.0,0.00350000000000,240582.0,106208.0999999999,1.265194462569
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","INGN",11.48,11.44,0.00349650349650,464838.0,209164.7,1.222353963168
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FAT",5.82,5.8,0.00344827586206,122419.0,41319.950000000434,1.962709296598
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CHMG",46.72,46.56,0.00343642611683,17931.0,8371.850000000017,1.141820505623
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MI",3.07,3.06,0.00326797385620,271270.0,103654.44999999995,1.617060820833
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","RBB",19.61,19.55,0.00306905370843,106919.0,42979.24999999986,1.487688826584
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ZUO",10.01,9.98,0.00300601202404,5012361.0,1887458.5,1.655613885020
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BSJW",25.3,25.225,0.00297324083250,33761.0,5686.55,4.936991673334
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SMRI",32.81,32.7157,0.00288240814043,24236.0,10953.35,1.212656401922
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AC",35.85,35.75,0.00279720279720,7512.0,3753.350000000011,1.001412071882
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BUJA",11.28,11.25,0.00266666666666,74471.0,31925.35,1.332660409361
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PFLT",11.3,11.27,0.00266193433895,1847284.0,813860.1500000006,1.269780625086
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","JADE",46.83,46.7059,0.00265705189280,945.0,176.9,4.342001130582
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ESMV",28.65,28.5792,0.00247732616728,4100.0,1198.2,2.421799365715
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AAM",10.154,10.13,0.00236920039486,144802.0,48810.75,1.966600595155
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NPFI",25.7671,25.7099,0.00222482390052,498231.0,25769.05,18.334472943317
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PSA_Q",16.96,16.9273,0.00193179065769,77836.0,25407.85,2.063462670001
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CIM_C",23.2,23.16,0.00172711571675,89475.0,28787.3,2.108141437369
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SSBK",32.95,32.9,0.00151975683890,71373.0,24896.8,1.866753960348
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BWG",8.29,8.28,0.00120772946859,193001.0,92538.49999999956,1.085629224593
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CAFG",26.12,26.0923,0.00106161587901,29070.0,11451.8,1.538465568731
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ABHY",19.1678,19.1483,0.00101836716575,3798.0,1497.534141871908,1.536169222327
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","YHNA",10.09,10.08,9.92063492063471E-4,305242.0,59398.9,4.138849372631
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DYCQ",10.4999,10.49,9.437559580552927E-4,132465.0,46318.5,1.859872405194
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ENJ",21.54,21.52,9.293680297397572E-4,5291.0,2463.05,1.148149651854
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","VMCA",11.57,11.56,8.650519031141683E-4,24248.0,4667.25,4.195350581177
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CLOB",50.9599,50.92,7.835820895521568E-4,32257.0,10421.3,2.095295212689
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IJUN",25.14,25.1251,5.930324655424576E-4,28763.0,5029.5,4.718858733472
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","RWAYL",25.05,25.04,3.993610223642797E-4,20610.0,9128.55,1.257751778760
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FTAIO",25.38,25.37,3.941663381946397E-4,111888.0,52534.1,1.129816633386
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TRSY",30.1299,30.12,3.286852589640851E-4,2577.0,1044.05,1.468272592308
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DLNG_B",25.865,25.86,1.9334880123739388E-4,12307.0,3849.25,2.197246216795
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AEE",94.13,94.12,1.0624734381630796E-4,2453584.0,1198964.95,1.046418454517
